**************************************************************************************************************************
 POS Exterior Orientation Computation Utility         Version  8.2
 Copyright (C) 1997-2018 by Applanix Corporation      [Feb 28 2018] 
 All rights reserved.                                        
**************************************************************************************************************************
 
 Parameter setup:
 POSPROC SBET file: S:\Misc\ABGPS2\KAS18PA200_1TA5_04222018\KAS18PA200_1TA5_04222018_Client\KAS18PA200_1TA5_04222018\Mission 1\Proc\sbet_Mission 1.out 
 Camera mid-exposure event file: S:\Misc\ABGPS2\KAS18PA200_1TA5_04222018\KAS18PA200_1TA5_04222018_Client\KAS18PA200_1TA5_04222018\Mission 1\Extract\event1_Mission 1.dat 
   Event time shift: 0.000000 sec 
 Photo ID file: B:\POSPac MMS\KAS18PA200_1TA5_04222018\KAS18PA200_1TA5_04222018_Client\KAS18PA200_1TA5_04222018\Mission 1\Extract\Event1_Mission 1.dat 
   Photo ID file format: 2 Fields (Time, Photo ID) Format 
   Offset between PHOTO ID and EVENT file times: 0.000000 sec 
   PHOTO ID time tolerance: 0.300000 sec 
   Scale the Height Output selected. Average ground height 5.000000 
 Mapping frame epoch: 2018.304110
 Mapping frame datum: NAD83 (2011)  ; a = 6378137.000000; 1/f = 298.257222;
 Coordinate transformation from ITRF00 to mapping frame datum 
    dX = 1.010513; dY = -1.916213; dZ = -0.510848; f = 0.999999996785; 
    R1 = 0.000000132560; R2 = -0.000000032488; R3 = 0.000000050966;
 sequence of the rotations: x,y,z,1 
 Mapping frame projection : Lambert2;
 Central meridian = -71.500000 deg; Latitude of the grid origin = 41.000000 deg;
 Southern standard parallel = 41.716667 deg; Northern standard parallel = 42.683333 deg;
 False easting = 200000.000000 m; False northing = 750000.000000 m; 
 Sequence of the rotation from mapping to image frame: 
    First rotation is about the 'x' axis by the 'omega' angle. 
4_50199     50199   55438.788845  755710.257 2966217.101 4308.995   -0.07296    0.08829 -123.24493 42.38686128 -71.13153555
4_50200     50200   55440.465832  755274.894 2966500.290 4298.792    0.00283   -0.02844 -123.23863 42.38764351 -71.13314253
4_50201     50201   55442.141820  754839.822 2966783.228 4284.928   -0.36478    0.08312 -123.11004 42.38842502 -71.13474848
4_50202     50202   55443.826819  754401.413 2967067.689 4268.873    0.06132    0.18582 -122.95933 42.38921072 -71.13636680
4_50203     50203   55445.487879  753966.420 2967347.063 4252.763   -0.51561    0.46762 -122.85497 42.38998240 -71.13797260
4_50204     50204   55447.148841  753531.276 2967627.326 4243.760   -0.00658    0.01421 -122.91922 42.39075650 -71.13957897
4_50205     50205   55448.828043  753091.418 2967907.993 4241.860   -0.30230    0.24902 -122.58069 42.39153174 -71.14120284
4_50206     50206   55450.514828  752651.440 2968188.362 4240.798   -0.09921   -0.05636 -122.66205 42.39230615 -71.14282719
4_50207     50207   55452.201825  752214.165 2968467.674 4241.669    0.05561   -0.11185 -122.61746 42.39307760 -71.14444159
4_50208     50208   55453.888020  751777.771 2968743.593 4238.089   -0.15446    0.14093 -122.28344 42.39383970 -71.14605282
4_50209     50209   55455.604851  751334.587 2969020.424 4241.525    0.05617    0.00346 -122.10353 42.39460436 -71.14768921
4_50210     50210   55457.314823  750894.859 2969292.709 4241.693    0.08591   -0.05410 -121.84255 42.39535648 -71.14931292
4_50211     50211   55459.031822  750453.977 2969561.836 4243.260   -0.52156    0.33697 -121.36348 42.39609993 -71.15094098
4_50212     50212   55460.770821  750007.796 2969832.670 4249.252    0.11355   -0.18101 -121.50159 42.39684810 -71.15258868
4_50213     50213   55462.498980  749567.094 2970106.920 4255.597    0.31929   -0.16594 -122.37558 42.39760556 -71.15421608
4_50214     50214   55464.230817  749127.677 2970386.177 4250.459   -0.32386    0.18419 -122.71143 42.39837672 -71.15583868
4_50215     50215   55465.960823  748689.974 2970669.219 4250.213   -0.21107    0.26753 -123.03514 42.39915823 -71.15745492
5_50216     50216   55617.148792  747834.503 2969364.035 4358.475   -0.09336    0.10289   57.31359 42.39558617 -71.16064129
5_50217     50217   55618.721806  748270.971 2969087.216 4366.372    0.14116    0.02276   57.46329 42.39482180 -71.15902958
5_50218     50218   55620.322806  748714.832 2968806.807 4369.984    0.05448   -0.07909   57.60245 42.39404748 -71.15739059
5_50219     50219   55621.900975  749151.794 2968532.170 4372.790    0.09299   -0.03041   57.69793 42.39328904 -71.15577710
5_50220     50220   55623.502292  749593.515 2968254.461 4374.184   -0.15827    0.25224   57.50599 42.39252210 -71.15414607
5_50221     50221   55625.088811  750031.086 2967980.091 4370.033    0.44955   -0.23614   57.75999 42.39176435 -71.15253039
5_50222     50222   55626.674784  750467.932 2967703.508 4361.580    0.13055    0.08604   57.36853 42.39100051 -71.15091748
5_50223     50223   55628.274784  750907.142 2967420.827 4362.240    0.58552   -0.27757   57.05028 42.39021988 -71.14929594
5_50224     50224   55629.865974  751343.924 2967137.775 4367.372    0.05288    0.00732   56.91979 42.38943825 -71.14768343
5_50225     50225   55631.449780  751780.974 2966855.748 4375.508    0.50562   -0.43576   57.14110 42.38865940 -71.14606996
5_50226     50226   55633.021927  752217.161 2966576.139 4378.577   -0.18604   -0.05418   57.18817 42.38788717 -71.14445968
5_50227     50227   55634.598791  752655.797 2966295.270 4382.453   -0.01820    0.07843   57.16156 42.38711143 -71.14284040
5_50228     50228   55636.170921  753093.536 2966016.188 4383.981   -0.40955    0.09962   57.18785 42.38634058 -71.14122445
5_50229     50229   55637.748791  753532.376 2965735.719 4382.096   -0.20078    0.12359   57.26122 42.38556590 -71.13960449
5_50230     50230   55639.313788  753967.833 2965458.243 4376.173    0.19840    0.02961   57.35998 42.38479944 -71.13799704
5_50231     50231   55640.899788  754409.944 2965178.016 4366.423    0.12263   -0.02024   57.44387 42.38402533 -71.13636504
5_50232     50232   55642.471025  754847.858 2964899.342 4356.114    0.16852   -0.04204   57.34906 42.38325551 -71.13474860
5_50233     50233   55644.042801  755285.948 2964619.991 4348.219    0.01043    0.06215   57.29648 42.38248381 -71.13313155
5_50234     50234   55645.607800  755722.344 2964342.372 4346.652    0.11996   -0.17958   57.32915 42.38171686 -71.13152078
5_50235     50235   55647.185815  756161.339 2964062.677 4357.451    0.62110   -0.29257   57.39136 42.38094416 -71.12990047
5_50236     50236   55648.770835  756602.372 2963781.219 4362.753    0.32143   -0.19411   57.28794 42.38016657 -71.12827268
5_50237     50237   55650.319792  757034.711 2963504.867 4363.123    0.01042   -0.25500   57.29841 42.37940307 -71.12667703
5_50238     50238   55651.882304  757473.159 2963225.980 4355.569    0.03522   -0.22201   57.43665 42.37863253 -71.12505885
5_50239     50239   55653.446459  757913.702 2962946.489 4345.154   -0.07732    0.05019   57.51536 42.37786027 -71.12343296
5_50240     50240   55654.995836  758351.160 2962668.460 4332.376    0.06971    0.09371   57.40931 42.37709205 -71.12181851
5_50241     50241   55656.543777  758790.124 2962390.887 4324.095    0.01390   -0.25455   57.57619 42.37632503 -71.12019851
5_50242     50242   55658.094812  759230.105 2962112.227 4328.305    0.01532    0.04413   57.40481 42.37555499 -71.11857481
5_50243     50243   55659.645858  759668.027 2961833.984 4337.471    0.19248   -0.04658   57.49648 42.37478611 -71.11695876
5_50244     50244   55661.210856  760108.526 2961554.401 4338.901    0.38681   -0.03368   57.48397 42.37401349 -71.11533324
5_50245     50245   55662.767789  760545.360 2961275.488 4338.390    0.18739    0.02962   57.16956 42.37324273 -71.11372130
5_50246     50246   55664.317786  760980.776 2960996.366 4336.838    0.02207    0.07570   57.19879 42.37247139 -71.11211466
5_50247     50247   55665.866887  761416.426 2960716.224 4326.618    0.02403   -0.04881   57.11164 42.37169723 -71.11050720
5_50248     50248   55667.430771  761856.738 2960433.132 4319.519    0.09287    0.01670   57.15981 42.37091489 -71.10888259
5_50249     50249   55668.987785  762296.779 2960153.517 4317.270    0.06705    0.03780   57.47274 42.37014207 -71.10725896
5_50250     50250   55670.538780  762736.051 2959876.059 4314.001    0.17538   -0.09802   57.61346 42.36937516 -71.10563818
5_50251     50251   55672.088778  763174.739 2959600.145 4316.953   -0.14010    0.13198   57.70924 42.36861247 -71.10401956
5_50252     50252   55673.654774  763616.987 2959323.506 4327.009    0.06709    0.13265   57.86134 42.36784772 -71.10238783
5_50253     50253   55675.212118  764055.708 2959049.133 4342.000   -0.04482    0.56266   57.74957 42.36708921 -71.10076915
5_50254     50254   55676.767783  764496.003 2958776.705 4362.214    0.16734   -0.16719   58.14576 42.36633600 -71.09914466
5_50255     50255   55678.318777  764935.669 2958504.398 4376.174    0.23190   -0.26550   58.01412 42.36558310 -71.09752252
5_50256     50256   55679.880774  765377.299 2958227.700 4385.726   -0.23916    0.13975   57.52310 42.36481811 -71.09589323
5_50257     50257   55681.441367  765817.173 2957949.282 4399.155    0.09417   -0.04444   57.25060 42.36404839 -71.09427052
5_50258     50258   55682.997499  766254.989 2957670.005 4410.090    0.36560   -0.12816   57.30508 42.36327632 -71.09265547
5_50259     50259   55684.559778  766693.854 2957388.060 4425.058    0.19718    0.08481   57.01668 42.36249690 -71.09103662
5_50260     50260   55686.110778  767128.657 2957106.094 4439.363    0.06087   -0.10805   56.86821 42.36171745 -71.08943285
5_50261     50261   55687.658798  767563.189 2956822.776 4445.363   -0.15968    0.04263   56.79590 42.36093427 -71.08783014
5_50262     50262   55689.208789  768001.674 2956540.587 4448.874   -0.05226    0.07024   57.01665 42.36015411 -71.08621282
5_50263     50263   55690.750787  768439.622 2956259.477 4448.365    0.05124   -0.03111   57.14386 42.35937689 -71.08459752
5_50264     50264   55692.276861  768873.916 2955979.201 4449.325   -0.25654    0.14975   56.92257 42.35860200 -71.08299575
5_50265     50265   55693.807002  769310.371 2955697.270 4454.383    0.01865    0.03177   56.90282 42.35782250 -71.08138606
5_50266     50266   55695.339785  769749.551 2955415.082 4450.928    0.07857   -0.06504   57.12831 42.35704225 -71.07976634
5_50267     50267   55696.846957  770184.316 2955137.897 4442.062    0.06709   -0.08136   57.28485 42.35627576 -71.07816289
5_50268     50268   55698.372786  770626.310 2954857.345 4436.636   -0.17590    0.51694   57.37649 42.35549991 -71.07653280
5_50269     50269   55699.871919  771061.821 2954582.837 4428.063    0.14025   -0.14118   57.63592 42.35474071 -71.07492663
5_50270     50270   55701.388824  771503.981 2954304.263 4411.915   -0.04501   -0.04949   57.57820 42.35397024 -71.07329597
6_50271     50271   55844.411758  755323.757 2962709.538 4335.911   -0.83862    0.55464 -122.55739 42.37724105 -71.13302203
6_50272     50272   55846.125756  754885.602 2962988.513 4322.294   -0.13090    0.07890 -122.68101 42.37801173 -71.13463919
6_50273     50273   55847.833736  754447.564 2963266.869 4317.413    0.31964   -0.16581 -122.60717 42.37878068 -71.13625597
6_50274     50274   55849.550039  754007.153 2963545.950 4332.026   -0.52040    0.22648 -122.34307 42.37955162 -71.13788155
6_50275     50275   55851.265104  753567.817 2963824.425 4340.198   -0.04531   -0.14945 -122.53694 42.38032087 -71.13950321
6_50276     50276   55852.965065  753132.186 2964100.511 4330.545   -0.02938    0.07451 -122.57239 42.38108349 -71.14111123
6_50277     50277   55854.687763  752689.039 2964379.817 4317.883   -0.02269    0.08214 -122.48279 42.38185502 -71.14274705
6_50278     50278   55856.394319  752250.377 2964658.454 4307.759    0.30968   -0.22449 -122.83666 42.38262463 -71.14436633
6_50279     50279   55858.101259  751812.191 2964937.695 4297.739   -0.22801    0.24850 -122.59439 42.38339588 -71.14598388
6_50280     50280   55859.811276  751374.307 2965216.120 4297.521   -0.41809    0.29640 -122.47395 42.38416485 -71.14760035
6_50281     50281   55861.528749  750937.104 2965495.097 4303.589   -0.13249   -0.03235 -122.69383 42.38493532 -71.14921434
6_50282     50282   55863.269795  750496.501 2965776.406 4310.282    0.03464   -0.22523 -122.53874 42.38571219 -71.15084092
6_50283     50283   55865.000795  750058.783 2966051.504 4321.619   -0.36483    0.03375 -122.30297 42.38647197 -71.15245695
6_50284     50284   55866.746769  749618.086 2966328.796 4323.566   -0.12846   -0.00225 -122.46237 42.38723778 -71.15408402
6_50285     50285   55868.491753  749178.764 2966607.441 4322.491    0.15984   -0.08556 -122.78601 42.38800726 -71.15570602
6_50286     50286   55870.231745  748742.417 2966887.250 4320.658    0.30349   -0.34382 -122.99439 42.38877989 -71.15731702
6_50287     50287   55871.971758  748306.036 2967165.895 4321.730   -0.07803   -0.02350 -122.68842 42.38954929 -71.15892821
6_50288     50288   55873.716749  747868.047 2967444.908 4321.125   -0.23871    0.21363 -122.54253 42.39031970 -71.16054538
6_50289     50289   55875.471746  747427.230 2967724.738 4323.053   -0.38792    0.25034 -122.49404 42.39109236 -71.16217305
6_50290     50290   55877.217740  746989.013 2968002.056 4327.213   -0.06500    0.02179 -122.38705 42.39185807 -71.16379117
7_50291     50291   56010.154625  746997.696 2966127.944 4343.359    0.09592   -0.07210   57.57948 42.38671539 -71.16378638
7_50292     50292   56011.681688  747435.524 2965851.628 4333.041    0.00400   -0.03126   57.64032 42.38595243 -71.16216981
7_50293     50293   56013.219625  747875.764 2965573.258 4327.043   -0.17205    0.06578   57.47403 42.38518378 -71.16054439
7_50294     50294   56014.755615  748314.855 2965296.557 4326.555    0.06216   -0.04256   57.55862 42.38441970 -71.15892323
7_50295     50295   56016.294633  748754.254 2965019.992 4324.663    0.21602   -0.12313   57.72469 42.38365597 -71.15730097
7_50296     50296   56017.834616  749194.380 2964744.389 4320.602    0.23490   -0.16176   57.81050 42.38289485 -71.15567605
7_50297     50297   56019.377859  749635.172 2964467.880 4315.305   -0.03089    0.04017   57.61402 42.38213121 -71.15404872
7_50298     50298   56020.913639  750072.847 2964191.417 4313.377   -0.04260   -0.03132   57.50431 42.38136771 -71.15243295
7_50299     50299   56022.457924  750511.806 2963913.572 4316.897    0.17167    0.01078   57.49401 42.38060038 -71.15081250
7_50300     50300   56024.000618  750948.843 2963636.051 4317.378   -0.16048    0.04066   57.37607 42.37983393 -71.14919919
7_50301     50301   56025.558631  751390.430 2963358.473 4315.166    0.01155   -0.01946   57.67619 42.37906726 -71.14756909
7_50302     50302   56027.116606  751830.468 2963081.751 4316.920   -0.22612    0.10563   57.52369 42.37830293 -71.14594474
7_50303     50303   56028.674620  752268.258 2962805.231 4319.142    0.61554   -0.33577   57.53923 42.37753915 -71.14432875
7_50304     50304   56030.241125  752705.635 2962526.510 4326.816    0.56803   -0.25156   57.19881 42.37676932 -71.14271436
7_50305     50305   56031.819123  753145.170 2962244.791 4322.894    0.25675   -0.06571   57.15236 42.37599122 -71.14109207
7_50306     50306   56033.391145  753582.930 2961963.640 4316.663    0.12964   -0.03934   57.00328 42.37521467 -71.13947638
7_50307     50307   56034.963273  754019.580 2961681.756 4316.075    0.35693   -0.12851   56.93290 42.37443609 -71.13786485
7_50308     50308   56036.542176  754455.318 2961396.945 4319.605    0.17193   -0.08749   56.74517 42.37364948 -71.13625678
7_50309     50309   56038.123214  754889.099 2961111.858 4330.183   -5.75780    1.24237   58.50817 42.37286211 -71.13465600
7_50310     50310   56039.702214  755323.872 2960833.597 4345.737   -8.05454    1.35605   60.16201 42.37209343 -71.13305147
